respondent_id,xyz_vaccine,seasonal_vaccine
15842,0.01,0.58
15843,0.79,0.88
15844,0.52,0.89
15845,0.02,0.15
15846,0.97,0.94
15847,0.12,0.43
15848,0.65,0.68
15849,0.3,0.77
15850,0.24,0.74
15851,0.12,0.21
15852,0.26,0.37
15853,0.21,0.79
15854,0.43,0.54
15855,0.12,0.4
15856,0.14,0.29
15857,0.13,0.23
15858,0.15,0.37
15859,0.24,0.82
15860,0.38,0.83
15861,0.3,0.38
15862,0.66,0.81
15863,0.1,0.21
15864,0.17,0.33
15865,0.02,0.43
15866,0.18,0.52
15867,0.2,0.74
15868,0.13,0.55
15869,0.3,0.47
15870,0.03,0.06
15871,0.75,0.94
15872,0.12,0.47
15873,0.02,0.05
15874,0.48,0.63
15875,0.07,0.06
15876,0.69,0.94
15877,0.06,0.76
15878,0.13,0.24
15879,0.62,0.84
15880,0.02,0.04
15881,0.22,0.18
15882,0.13,0.49
15883,0.44,0.72
15884,0.13,0.67
15885,0.2,0.69
15886,0.51,0.75
15887,0.06,0.15
15888,0.36,0.67
15889,0.02,0.04
15890,0.06,0.27
15891,0.28,0.19
15892,0.04,0.1
15893,0.38,0.75
15894,0.25,0.3
15895,0.24,0.81
15896,0.7,0.64
15897,0.11,0.44
15898,0.08,0.32
15899,0.17,0.89
15900,0.27,0.09
15901,0.06,0.12
15902,0.16,0.44
15903,0.11,0.61
15904,0.78,0.83
15905,0.32,0.61
15906,0.0,0.06
15907,0.09,0.22
15908,0.15,0.26
15909,0.05,0.13
15910,0.28,0.25
15911,0.18,0.87
15912,0.11,0.34
15913,0.04,0.16
15914,0.11,0.17
15915,0.16,0.24
15916,0.03,0.29
15917,0.07,0.44
15918,0.08,0.15
15919,0.62,0.82
15920,0.08,0.34
15921,0.21,0.45
15922,0.43,0.47
15923,0.1,0.29
15924,0.19,0.78
15925,0.08,0.25
15926,0.06,0.17
15927,0.09,0.31
15928,0.2,0.59
15929,0.68,0.81
15930,0.09,0.36
15931,0.32,0.66
15932,0.09,0.84
15933,0.05,0.46
15934,0.26,0.41
15935,0.07,0.12
15936,0.24,0.39
15937,0.18,0.34
15938,0.16,0.62
15939,0.14,0.72
15940,0.52,0.6
15941,0.42,0.15
15942,0.06,0.15
15943,0.12,0.54
15944,0.1,0.27
15945,0.2,0.52
15946,0.39,0.2
15947,0.83,0.89
15948,0.09,0.23
15949,0.18,0.26
15950,0.04,0.13
15951,0.03,0.43
15952,0.16,0.6
15953,0.43,0.84
15954,0.17,0.32
15955,0.06,0.3
15956,0.2,0.49
15957,0.53,0.62
15958,0.13,0.81
15959,0.39,0.68
15960,0.78,0.98
15961,0.02,0.05
15962,0.05,0.18
15963,0.0,0.19
15964,0.11,0.41
15965,0.39,0.51
15966,0.5,0.53
15967,0.53,0.79
15968,0.18,0.33
15969,0.14,0.41
15970,0.07,0.45
15971,0.14,0.4
15972,0.1,0.2
15973,0.38,0.21
15974,0.03,0.17
15975,0.05,0.14
15976,0.09,0.64
15977,0.48,0.88
15978,0.09,0.62
15979,0.54,0.92
15980,0.77,0.81
15981,0.26,0.58
15982,0.85,0.89
15983,0.02,0.02
15984,0.08,0.14
15985,0.1,0.17
15986,0.14,0.6
15987,0.16,0.24
15988,0.06,0.17
15989,0.29,0.58
15990,0.03,0.1
15991,0.89,0.93
15992,0.2,0.47
15993,0.07,0.64
15994,0.08,0.86
15995,0.03,0.13
15996,0.08,0.16
15997,0.27,0.84
15998,0.01,0.17
15999,0.16,0.34
16000,0.01,0.08
16001,0.08,0.97
16002,0.15,0.53
16003,0.05,0.3
16004,0.14,0.45
16005,0.11,0.24
16006,0.31,0.87
16007,0.18,0.65
16008,0.03,0.06
16009,0.27,0.41
16010,0.21,0.39
16011,0.32,0.84
16012,0.15,0.28
16013,0.75,0.87
16014,0.03,0.1
16015,0.35,0.7
16016,0.16,0.55
16017,0.06,0.07
16018,0.07,0.58
16019,0.12,0.53
16020,0.07,0.39
16021,0.07,0.23
16022,0.27,0.92
16023,0.26,0.9
16024,0.1,0.55
16025,0.15,0.47
16026,0.13,0.38
16027,0.03,0.33
16028,0.19,0.53
16029,0.45,0.4
16030,0.17,0.21
16031,0.1,0.86
16032,0.41,0.51
16033,0.17,0.28
16034,0.21,0.61
16035,0.06,0.24
16036,0.01,0.21
16037,0.0,0.06
16038,0.21,0.61
16039,0.07,0.12
16040,0.05,0.69
16041,0.07,0.39
16042,0.57,0.87
16043,0.11,0.18
16044,0.07,0.33
16045,0.14,0.41
16046,0.51,0.64
16047,0.07,0.14
16048,0.04,0.28
16049,0.37,0.84
16050,0.4,0.6
16051,0.13,0.34
16052,0.05,0.29
16053,0.27,0.29
16054,0.39,0.59
16055,0.11,0.39
16056,0.44,0.74
16057,0.2,0.57
16058,0.06,0.04
16059,0.12,0.33
16060,0.03,0.43
16061,0.14,0.38
16062,0.09,0.25
16063,0.08,0.16
16064,0.43,0.39
16065,0.69,0.75
16066,0.15,0.44
16067,0.08,0.15
16068,0.2,0.17
16069,0.04,0.31
16070,0.4,0.66
16071,0.21,0.25
16072,0.3,0.43
16073,0.0,0.14
16074,0.31,0.81
16075,0.13,0.83
16076,0.78,0.94
16077,0.02,0.57
16078,0.04,0.79
16079,0.01,0.33
16080,0.43,0.9
16081,0.17,0.51
16082,0.03,0.53
16083,0.05,0.08
16084,0.04,0.03
16085,0.06,0.19
16086,0.41,0.76
16087,0.25,0.25
16088,0.02,0.12
16089,0.76,0.84
16090,0.25,0.26
16091,0.03,0.39
16092,0.07,0.55
16093,0.05,0.87
16094,0.05,0.26
16095,0.05,0.2
16096,0.45,0.8
16097,0.23,0.82
16098,0.28,0.8
16099,0.45,0.71
16100,0.02,0.08
16101,0.04,0.11
16102,0.16,0.17
16103,0.02,0.28
16104,0.1,0.43
16105,0.52,0.71
16106,0.09,0.93
16107,0.07,0.07
16108,0.08,0.24
16109,0.01,0.07
16110,0.15,0.16
16111,0.09,0.3
16112,0.02,0.32
16113,0.09,0.39
16114,0.49,0.9
16115,0.11,0.49
16116,0.05,0.18
16117,0.82,0.85
16118,0.19,0.86
16119,0.42,0.4
16120,0.12,0.35
16121,0.12,0.3
16122,0.06,0.1
16123,0.44,0.45
16124,0.23,0.83
16125,0.55,0.91
16126,0.86,0.93
16127,0.09,0.89
16128,0.39,0.8
16129,0.05,0.08
16130,0.14,0.9
16131,0.45,0.59
16132,0.8,0.78
16133,0.04,0.69
16134,0.07,0.79
16135,0.42,0.5
16136,0.18,0.32
16137,0.13,0.74
16138,0.5,0.87
16139,0.1,0.87
16140,0.07,0.29
16141,0.13,0.83
16142,0.03,0.09
16143,0.05,0.91
16144,0.08,0.1
16145,0.22,0.54
16146,0.09,0.73
16147,0.48,0.51
16148,0.07,0.96
16149,0.04,0.09
16150,0.29,0.59
16151,0.58,0.74
16152,0.05,0.08
16153,0.25,0.73
16154,0.12,0.29
16155,0.09,0.21
16156,0.2,0.81
16157,0.11,0.34
16158,0.03,0.25
16159,0.06,0.37
16160,0.28,0.39
16161,0.34,0.33
16162,0.08,0.8
16163,0.08,0.49
16164,0.85,0.93
16165,0.2,0.85
16166,0.04,0.38
16167,0.32,0.18
16168,0.08,0.65
16169,0.19,0.22
16170,0.14,0.64
16171,0.2,0.58
16172,0.15,0.62
16173,0.94,0.96
16174,0.12,0.52
16175,0.12,0.55
16176,0.17,0.17
16177,0.49,0.45
16178,0.21,0.57
16179,0.65,0.82
16180,0.1,0.34
16181,0.07,0.36
16182,0.04,0.12
16183,0.47,0.56
16184,0.48,0.41
16185,0.11,0.37
16186,0.08,0.69
16187,0.12,0.18
16188,0.01,0.12
16189,0.04,0.25
16190,0.27,0.49
16191,0.19,0.43
16192,0.11,0.17
16193,0.19,0.82
16194,0.44,0.69
16195,0.66,0.82
16196,0.12,0.51
16197,0.05,0.25
16198,0.21,0.87
16199,0.02,0.35
16200,0.15,0.3
16201,0.33,0.81
16202,0.13,0.54
16203,0.28,0.88
16204,0.81,0.88
16205,0.19,0.36
16206,0.41,0.44
16207,0.13,0.97
16208,0.88,0.93
16209,0.02,0.09
16210,0.03,0.07
16211,0.03,0.2
16212,0.04,0.42
16213,0.26,0.71
16214,0.04,0.11
16215,0.13,0.62
16216,0.1,0.71
16217,0.16,0.15
16218,0.08,0.42
16219,0.2,0.65
16220,0.01,0.07
16221,0.18,0.29
16222,0.13,0.47
16223,0.24,0.75
16224,0.66,0.54
16225,0.02,0.9
16226,0.01,0.45
16227,0.13,0.17
16228,0.07,0.68
16229,0.18,0.92
16230,0.1,0.61
16231,0.7,0.94
16232,0.06,0.6
16233,0.25,0.69
16234,0.25,0.3
16235,0.63,0.72
16236,0.18,0.42
16237,0.11,0.38
16238,0.06,0.44
16239,0.05,0.66
16240,0.1,0.38
16241,0.31,0.32
16242,0.06,0.25
16243,0.38,0.75
16244,0.31,0.8
16245,0.01,0.22
16246,0.4,0.64
16247,0.01,0.06
16248,0.24,0.35
16249,0.16,0.54
16250,0.09,0.17
16251,0.26,0.39
16252,0.3,0.42
16253,0.04,0.58
16254,0.0,0.1
16255,0.21,0.32
16256,0.1,0.27
16257,0.06,0.67
16258,0.63,0.89
16259,0.74,0.91
16260,0.46,0.32
16261,0.33,0.7
16262,0.05,0.13
16263,0.42,0.3
16264,0.78,0.74
16265,0.02,0.16
16266,0.22,0.46
16267,0.09,0.06
16268,0.56,0.92
16269,0.12,0.49
16270,0.22,0.67
16271,0.17,0.47
16272,0.15,0.65
16273,0.02,0.55
16274,0.05,0.75
16275,0.02,0.1
16276,0.08,0.59
16277,0.08,0.46
16278,0.09,0.29
16279,0.18,0.3
16280,0.16,0.59
16281,0.05,0.27
16282,0.01,0.09
16283,0.09,0.61
16284,0.18,0.28
16285,0.37,0.7
16286,0.11,0.35
16287,0.15,0.72
16288,0.59,0.72
16289,0.58,0.43
16290,0.04,0.06
16291,0.26,0.17
16292,0.44,0.65
16293,0.49,0.81
16294,0.18,0.38
16295,0.14,0.31
16296,0.02,0.72
16297,0.07,0.26
16298,0.11,0.32
16299,0.49,0.82
16300,0.47,0.87
16301,0.15,0.36
16302,0.09,0.19
16303,0.15,0.74
16304,0.46,0.58
16305,0.15,0.75
16306,0.07,0.34
16307,0.22,0.8
16308,0.28,0.85
16309,0.17,0.53
16310,0.01,0.05
16311,0.15,0.17
16312,0.02,0.05
16313,0.15,0.29
16314,0.0,0.25
16315,0.47,0.81
16316,0.03,0.65
16317,0.05,0.14
16318,0.04,0.21
16319,0.01,0.09
16320,0.04,0.13
16321,0.07,0.29
16322,0.77,0.72
16323,0.02,0.05
16324,0.12,0.66
16325,0.09,0.85
16326,0.03,0.1
16327,0.48,0.45
16328,0.05,0.15
16329,0.41,0.9
16330,0.25,0.45
16331,0.83,0.98
16332,0.13,0.34
16333,0.54,0.76
16334,0.34,0.78
16335,0.17,0.49
16336,0.03,0.09
16337,0.08,0.14
16338,0.23,0.45
16339,0.04,0.09
16340,0.21,0.35
16341,0.06,0.23
16342,0.03,0.08
16343,0.76,0.86
16344,0.0,0.02
16345,0.13,0.12
16346,0.26,0.91
16347,0.16,0.89
16348,0.28,0.54
16349,0.32,0.57
16350,0.09,0.78
16351,0.06,0.29
16352,0.16,0.22
16353,0.12,0.74
16354,0.74,0.82
16355,0.29,0.35
16356,0.07,0.7
16357,0.24,0.27
16358,0.9,0.91
16359,0.04,0.17
16360,0.14,0.34
16361,0.38,0.5
16362,0.02,0.08
16363,0.56,0.74
16364,0.08,0.84
16365,0.85,0.83
16366,0.07,0.11
16367,0.37,0.33
16368,0.88,0.9
16369,0.43,0.85
16370,0.12,0.11
16371,0.31,0.41
16372,0.08,0.19
16373,0.27,0.23
16374,0.03,0.42
16375,0.32,0.33
16376,0.03,0.13
16377,0.08,0.59
16378,0.25,0.57
16379,0.0,0.14
16380,0.13,0.65
16381,0.79,0.9
16382,0.58,0.46
16383,0.05,0.82
16384,0.25,0.25
16385,0.07,0.21
16386,0.08,0.83
16387,0.28,0.81
16388,0.2,0.31
16389,0.06,0.27
16390,0.64,0.71
16391,0.13,0.66
16392,0.11,0.24
16393,0.02,0.28
16394,0.8,0.89
16395,0.15,0.27
16396,0.05,0.09
16397,0.28,0.7
16398,0.11,0.36
16399,0.12,0.09
16400,0.13,0.84
16401,0.15,0.43
16402,0.04,0.19
16403,0.03,0.57
16404,0.12,0.45
16405,0.02,0.19
16406,0.22,0.68
16407,0.31,0.47
16408,0.14,0.48
16409,0.81,0.8
16410,0.14,0.35
16411,0.09,0.2
16412,0.66,0.88
16413,0.38,0.8
16414,0.12,0.89
16415,0.56,0.76
16416,0.04,0.29
16417,0.12,0.38
16418,0.03,0.18
16419,0.2,0.74
16420,0.04,0.16
16421,0.12,0.61
16422,0.02,0.18
16423,0.03,0.83
16424,0.18,0.54
16425,0.03,0.48
16426,0.54,0.44
16427,0.17,0.26
16428,0.26,0.77
16429,0.21,0.61
16430,0.05,0.69
16431,0.35,0.47
16432,0.26,0.83
16433,0.15,0.59
16434,0.77,0.88
16435,0.77,0.89
16436,0.03,0.38
16437,0.12,0.76
16438,0.59,0.84
16439,0.1,0.55
16440,0.03,0.24
16441,0.61,0.93
16442,0.23,0.65
16443,0.08,0.74
16444,0.21,0.51
16445,0.05,0.05
16446,0.58,0.96
16447,0.14,0.47
16448,0.02,0.09
16449,0.37,0.82
16450,0.12,0.22
16451,0.02,0.05
16452,0.16,0.34
16453,0.25,0.85
16454,0.93,0.95
16455,0.22,0.82
16456,0.16,0.47
16457,0.33,0.63
16458,0.28,0.83
16459,0.73,0.62
16460,0.06,0.77
16461,0.19,0.46
16462,0.07,0.1
16463,0.01,0.82
16464,0.19,0.57
16465,0.02,0.14
16466,0.06,0.09
16467,0.11,0.57
16468,0.16,0.59
16469,0.07,0.17
16470,0.05,0.69
16471,0.21,0.21
16472,0.21,0.51
16473,0.16,0.27
16474,0.13,0.59
16475,0.14,0.43
16476,0.51,0.47
16477,0.15,0.13
16478,0.09,0.32
16479,0.11,0.61
16480,0.51,0.85
16481,0.09,0.3
16482,0.29,0.65
16483,0.85,0.92
16484,0.06,0.1
16485,0.54,0.67
16486,0.1,0.12
16487,0.06,0.22
16488,0.04,0.86
16489,0.08,0.06
16490,0.52,0.77
16491,0.35,0.78
16492,0.13,0.23
16493,0.04,0.12
16494,0.16,0.82
16495,0.11,0.73
16496,0.02,0.08
16497,0.01,0.12
16498,0.64,0.76
16499,0.54,0.72
16500,0.16,0.13
16501,0.04,0.14
16502,0.82,0.83
16503,0.42,0.61
16504,0.12,0.79
16505,0.11,0.73
16506,0.13,0.44
16507,0.02,0.19
16508,0.2,0.91
16509,0.09,0.3
16510,0.05,0.73
16511,0.39,0.34
16512,0.08,0.4
16513,0.12,0.17
16514,0.28,0.56
16515,0.36,0.85
16516,0.29,0.76
16517,0.23,0.29
16518,0.69,0.72
16519,0.65,0.84
16520,0.19,0.32
16521,0.11,0.79
16522,0.56,0.42
16523,0.75,0.67
16524,0.1,0.21
16525,0.03,0.13
16526,0.22,0.25
16527,0.05,0.52
16528,0.84,0.88
16529,0.23,0.76
16530,0.1,0.27
16531,0.3,0.8
16532,0.4,0.79
16533,0.04,0.16
16534,0.42,0.3
16535,0.32,0.59
16536,0.07,0.74
16537,0.01,0.22
16538,0.08,0.08
16539,0.08,0.53
16540,0.12,0.63
16541,0.07,0.53
16542,0.06,0.22
16543,0.12,0.25
16544,0.31,0.25
16545,0.09,0.81
16546,0.52,0.7
16547,0.13,0.68
16548,0.11,0.44
16549,0.08,0.08
16550,0.15,0.57
16551,0.1,0.36
16552,0.06,0.39
16553,0.72,0.59
16554,0.18,0.24
16555,0.06,0.33
16556,0.15,0.56
16557,0.33,0.42
16558,0.2,0.47
16559,0.12,0.12
16560,0.1,0.81
16561,0.36,0.71
16562,0.0,0.76
16563,0.43,0.71
16564,0.72,0.85
16565,0.39,0.62
16566,0.15,0.11
16567,0.48,0.68
16568,0.08,0.53
16569,0.41,0.64
16570,0.14,0.2
16571,0.18,0.47
16572,0.15,0.43
16573,0.11,0.43
16574,0.33,0.65
16575,0.43,0.56
16576,0.01,0.03
16577,0.06,0.22
16578,0.04,0.47
16579,0.79,0.87
16580,0.38,0.78
16581,0.11,0.48
16582,0.02,0.15
16583,0.3,0.98
16584,0.65,0.83
16585,0.25,0.33
16586,0.08,0.55
16587,0.05,0.69
16588,0.04,0.11
16589,0.18,0.47
16590,0.09,0.28
16591,0.39,0.77
16592,0.2,0.11
16593,0.15,0.78
16594,0.07,0.09
16595,0.03,0.2
16596,0.07,0.32
16597,0.03,0.28
16598,0.27,0.83
16599,0.11,0.39
16600,0.16,0.57
16601,0.66,0.96
16602,0.1,0.46
16603,0.25,0.4
16604,0.05,0.19
16605,0.01,0.19
16606,0.1,0.16
16607,0.04,0.13
16608,0.09,0.19
16609,0.72,0.92
16610,0.02,0.26
16611,0.2,0.35
16612,0.09,0.38
16613,0.58,0.79
16614,0.15,0.26
16615,0.04,0.02
16616,0.45,0.42
16617,0.04,0.18
16618,0.05,0.1
16619,0.13,0.49
16620,0.02,0.37
16621,0.41,0.84
16622,0.71,0.82
16623,0.15,0.19
16624,0.43,0.74
16625,0.07,0.34
16626,0.0,0.2
16627,0.02,0.62
16628,0.24,0.36
16629,0.14,0.36
16630,0.14,0.17
16631,0.09,0.77
16632,0.05,0.18
16633,0.1,0.2
16634,0.21,0.39
16635,0.04,0.13
16636,0.07,0.23
16637,0.16,0.16
16638,0.04,0.15
16639,0.04,0.1
16640,0.16,0.24
16641,0.2,0.7
16642,0.77,0.97
16643,0.82,0.79
16644,0.25,0.15
16645,0.04,0.68
16646,0.18,0.7
16647,0.03,0.17
16648,0.02,0.61
16649,0.09,0.15
16650,0.07,0.09
16651,0.04,0.49
16652,0.54,0.28
16653,0.14,0.82
16654,0.27,0.66
16655,0.14,0.32
16656,0.21,0.24
16657,0.31,0.17
16658,0.14,0.72
16659,0.04,0.45
16660,0.43,0.73
16661,0.34,0.54
16662,0.19,0.48
16663,0.78,0.84
16664,0.06,0.26
16665,0.28,0.68
16666,0.11,0.73
16667,0.11,0.46
16668,0.12,0.09
16669,0.21,0.18
16670,0.02,0.12
16671,0.1,0.55
16672,0.2,0.35
16673,0.05,0.11
16674,0.02,0.14
16675,0.36,0.55
16676,0.03,0.76
16677,0.27,0.67
16678,0.03,0.74
16679,0.06,0.06
16680,0.11,0.25
16681,0.81,0.93
16682,0.19,0.45
16683,0.47,0.85
16684,0.14,0.51
16685,0.02,0.1
16686,0.14,0.79
16687,0.08,0.74
16688,0.24,0.3
16689,0.04,0.09
16690,0.16,0.76
16691,0.35,0.5
16692,0.18,0.43
16693,0.14,0.38
16694,0.11,0.53
16695,0.01,0.02
16696,0.11,0.26
16697,0.41,0.22
16698,0.21,0.54
16699,0.61,0.77
16700,0.81,0.77
16701,0.95,0.97
16702,0.55,0.68
16703,0.03,0.3
16704,0.02,0.55
16705,0.08,0.79
16706,0.08,0.64
16707,0.0,0.16
16708,0.48,0.69
16709,0.15,0.28
16710,0.2,0.22
16711,0.29,0.48
16712,0.17,0.89
16713,0.1,0.16
16714,0.12,0.16
16715,0.02,0.14
16716,0.17,0.59
16717,0.36,0.72
16718,0.05,0.74
16719,0.58,0.99
16720,0.01,0.66
16721,0.93,0.96
16722,0.47,0.77
16723,0.14,0.2
16724,0.06,0.1
16725,0.48,0.51
16726,0.01,0.19
16727,0.09,0.38
16728,0.01,0.05
16729,0.55,0.65
16730,0.09,0.73
16731,0.14,0.67
16732,0.13,0.24
16733,0.24,0.3
16734,0.05,0.07
16735,0.02,0.19
16736,0.09,0.49
16737,0.03,0.04
16738,0.68,0.75
16739,0.06,0.1
16740,0.05,0.14
16741,0.1,0.17
16742,0.04,0.16
16743,0.19,0.6
16744,0.05,0.56
16745,0.13,0.18
16746,0.49,0.78
16747,0.13,0.19
16748,0.23,0.62
16749,0.29,0.92
16750,0.12,0.39
16751,0.48,0.8
16752,0.2,0.55
16753,0.63,0.78
16754,0.23,0.09
16755,0.12,0.15
16756,0.43,0.44
16757,0.07,0.24
16758,0.1,0.14
16759,0.21,0.44
16760,0.36,0.62
16761,0.31,0.32
16762,0.26,0.5
16763,0.21,0.41
16764,0.46,0.57
16765,0.39,0.71
16766,0.03,0.13
16767,0.06,0.06
16768,0.12,0.29
16769,0.18,0.19
16770,0.12,0.6
16771,0.46,0.55
16772,0.13,0.75
16773,0.03,0.21
16774,0.08,0.64
16775,0.3,0.57
16776,0.17,0.73
16777,0.1,0.69
16778,0.14,0.5
16779,0.48,0.75
16780,0.08,0.23
16781,0.46,0.86
16782,0.21,0.48
16783,0.27,0.44
16784,0.34,0.79
16785,0.08,0.31
16786,0.06,0.25
16787,0.19,0.24
16788,0.06,0.18
16789,0.11,0.28
16790,0.27,0.65
16791,0.37,0.71
16792,0.63,0.89
16793,0.05,0.59
16794,0.18,0.26
16795,0.19,0.53
16796,0.06,0.35
16797,0.11,0.16
16798,0.03,0.12
16799,0.42,0.91
16800,0.06,0.13
16801,0.04,0.05
16802,0.31,0.35
16803,0.74,0.78
16804,0.02,0.1
16805,0.65,0.76
16806,0.19,0.2
16807,0.42,0.23
16808,0.07,0.11
16809,0.62,0.59
16810,0.1,0.61
16811,0.01,0.09
16812,0.03,0.11
16813,0.12,0.38
16814,0.08,0.57
16815,0.03,0.66
16816,0.15,0.76
16817,0.23,0.83
16818,0.09,0.38
16819,0.06,0.26
16820,0.03,0.76
16821,0.06,0.43
16822,0.26,0.8
16823,0.49,0.87
16824,0.12,0.19
16825,0.02,0.09
16826,0.1,0.21
16827,0.15,0.31
16828,0.93,0.93
16829,0.04,0.24
16830,0.51,0.75
16831,0.16,0.27
16832,0.57,0.8
16833,0.03,0.22
16834,0.8,0.73
16835,0.45,0.46
16836,0.19,0.56
16837,0.47,0.49
16838,0.48,0.78
16839,0.11,0.68
16840,0.04,0.77
16841,0.3,0.44
16842,0.14,0.22
16843,0.02,0.31
16844,0.22,0.6
16845,0.56,0.69
16846,0.05,0.18
16847,0.17,0.65
16848,0.06,0.2
16849,0.62,0.73
16850,0.62,0.83
16851,0.05,0.17
16852,0.09,0.65
16853,0.47,0.79
16854,0.73,0.81
16855,0.08,0.35
16856,0.03,0.41
16857,0.15,0.22
16858,0.54,0.56
16859,0.44,0.66
16860,0.03,0.11
16861,0.22,0.38
16862,0.82,0.78
16863,0.12,0.89
16864,0.04,0.09
16865,0.08,0.03
16866,0.06,0.08
16867,0.62,0.96
16868,0.22,0.67
16869,0.11,0.54
16870,0.08,0.25
16871,0.06,0.16
16872,0.06,0.62
16873,0.13,0.28
16874,0.46,0.7
16875,0.25,0.76
16876,0.01,0.1
16877,0.09,0.86
16878,0.04,0.23
16879,0.02,0.1
16880,0.11,0.63
16881,0.49,0.79
16882,0.28,0.47
16883,0.31,0.63
16884,0.04,0.16
16885,0.03,0.67
16886,0.18,0.25
16887,0.07,0.1
16888,0.45,0.27
16889,0.03,0.14
16890,0.46,0.95
16891,0.19,0.29
16892,0.91,0.99
16893,0.0,0.06
16894,0.12,0.27
16895,0.06,0.26
16896,0.02,0.09
16897,0.02,0.42
16898,0.03,0.08
16899,0.13,0.21
16900,0.02,0.38
16901,0.37,0.54
16902,0.71,0.89
16903,0.48,0.43
16904,0.6,0.84
16905,0.1,0.22
16906,0.57,0.5
16907,0.08,0.45
16908,0.35,0.37
16909,0.23,0.41
16910,0.29,0.46
16911,0.02,0.08
16912,0.53,0.78
16913,0.24,0.32
16914,0.04,0.14
16915,0.34,0.56
16916,0.08,0.29
16917,0.04,0.25
16918,0.34,0.51
16919,0.08,0.22
16920,0.04,0.09
16921,0.23,0.24
16922,0.02,0.12
16923,0.16,0.39
16924,0.23,0.24
16925,0.42,0.83
16926,0.37,0.32
16927,0.26,0.59
16928,0.79,0.85
16929,0.09,0.32
16930,0.3,0.33
16931,0.31,0.45
16932,0.27,0.3
16933,0.14,0.58
16934,0.09,0.71
16935,0.04,0.12
16936,0.03,0.33
16937,0.23,0.54
16938,0.17,0.8
16939,0.04,0.14
16940,0.1,0.27
16941,0.29,0.41
16942,0.51,0.45
16943,0.16,0.58
16944,0.61,0.9
16945,0.02,0.71
16946,0.77,0.89
16947,0.52,0.72
16948,0.06,0.45
16949,0.19,0.37
16950,0.12,0.09
16951,0.05,0.6
16952,0.22,0.64
16953,0.19,0.2
16954,0.51,0.8
16955,0.58,0.84
16956,0.15,0.69
16957,0.43,0.79
16958,0.06,0.32
16959,0.0,0.11
16960,0.04,0.41
16961,0.68,0.47
16962,0.11,0.13
16963,0.26,0.37
16964,0.02,0.61
16965,0.08,0.19
16966,0.22,0.63
16967,0.17,0.5
16968,0.06,0.17
16969,0.06,0.4
16970,0.0,0.11
16971,0.16,0.14
16972,0.07,0.22
16973,0.07,0.37
16974,0.12,0.73
16975,0.13,0.19
16976,0.01,0.76
16977,0.73,0.82
16978,0.23,0.17
16979,0.48,0.74
16980,0.29,0.44
16981,0.15,0.47
16982,0.03,0.11
16983,0.14,0.84
16984,0.14,0.52
16985,0.07,0.92
16986,0.58,0.66
16987,0.05,0.16
16988,0.69,0.96
16989,0.15,0.3
16990,0.06,0.33
16991,0.11,0.16
16992,0.13,0.17
16993,0.17,0.76
16994,0.48,0.68
16995,0.09,0.08
16996,0.1,0.41
16997,0.05,0.1
16998,0.2,0.73
16999,0.18,0.18
17000,0.22,0.7
17001,0.38,0.74
17002,0.17,0.69
17003,0.02,0.88
17004,0.13,0.86
17005,0.67,0.74
17006,0.04,0.13
17007,0.13,0.53
17008,0.05,0.62
17009,0.35,0.61
17010,0.14,0.24
17011,0.07,0.09
17012,0.08,0.43
17013,0.23,0.52
17014,0.38,0.61
17015,0.19,0.76
17016,0.25,0.46
17017,0.02,0.22
17018,0.06,0.08
17019,0.25,0.62
17020,0.24,0.21
17021,0.06,0.25
17022,0.58,0.71
17023,0.21,0.44
17024,0.52,0.56
17025,0.04,0.37
17026,0.02,0.53
17027,0.1,0.32
17028,0.03,0.58
17029,0.12,0.88
17030,0.15,0.13
17031,0.71,0.94
17032,0.15,0.33
17033,0.35,0.94
17034,0.17,0.56
17035,0.33,0.3
17036,0.62,0.71
17037,0.15,0.17
17038,0.61,0.84
17039,0.26,0.74
17040,0.27,0.5
17041,0.19,0.42
17042,0.28,0.3
17043,0.2,0.42
17044,0.69,0.91
17045,0.26,0.55
17046,0.09,0.26
17047,0.31,0.72
17048,0.2,0.44
17049,0.12,0.15
17050,0.12,0.61
17051,0.07,0.26
17052,0.13,0.74
17053,0.2,0.47
17054,0.55,0.89
17055,0.07,0.11
17056,0.72,0.88
17057,0.05,0.7
17058,0.24,0.99
17059,0.06,0.09
17060,0.23,0.55
17061,0.06,0.19
17062,0.12,0.31
17063,0.52,0.83
17064,0.62,0.86
17065,0.0,0.09
17066,0.1,0.17
17067,0.09,0.73
17068,0.3,0.39
17069,0.25,0.6
17070,0.0,0.1
17071,0.26,0.36
17072,0.8,0.8
17073,0.19,0.66
17074,0.11,0.18
17075,0.16,0.66
17076,0.38,0.22
17077,0.04,0.08
17078,0.25,0.78
17079,0.65,0.85
17080,0.79,0.89
17081,0.23,0.48
17082,0.18,0.37
17083,0.02,0.07
17084,0.08,0.17
17085,0.3,0.46
17086,0.05,0.06
17087,0.36,0.33
17088,0.01,0.18
17089,0.7,0.94
17090,0.05,0.34
17091,0.22,0.63
17092,0.3,0.4
17093,0.01,0.14
17094,0.02,0.39
17095,0.15,0.33
17096,0.05,0.15
17097,0.43,0.35
17098,0.26,0.82
17099,0.14,0.5
17100,0.63,0.52
17101,0.07,0.16
17102,0.05,0.09
17103,0.07,0.13
17104,0.58,0.85
17105,0.03,0.07
17106,0.63,0.77
17107,0.04,0.51
17108,0.12,0.82
17109,0.24,0.83
17110,0.09,0.54
17111,0.07,0.49
